OBJECTID,BASINID,COUNT,AREA,SUM
2456,2486,73,0.1267361,37.3002434
2457,2487,1,0.0017361,0.5139344
2458,2488,100,0.1736111,48.7971878
2459,2489,223,0.3871528,115.3046570
2460,2490,491,0.8524306,240.2610321
2461,2491,11,0.0190972,5.3194261
2462,2492,3,0.0052083,1.4486308
2463,2493,66,0.1145833,31.7900238
2464,2494,555,0.9635417,253.9624329
2465,2495,821,1.4253472,331.0923157
2466,2496,63,0.1093750,21.8581505
2467,2497,21,0.0364583,5.5402012
2468,2498,127,0.2204861,54.0707741
2469,2499,71,0.1232639,29.1868267
2470,2500,164,0.2847222,65.8318634
2471,2501,18,0.0312500,8.0846167
2472,2503,721,1.2517362,300.8712463
2473,2504,350,0.6076389,140.6826324
2474,2505,170,0.2951389,62.7259636
2475,2506,218,0.3784722,23.1816902
2476,2507,25,0.0434028,2.8521273
2477,2508,320,0.5555556,36.9478493
2478,2509,128,0.2222222,4.0751309
2479,2510,22,0.0381944,365.6450806
2480,2511,29,0.0503472,11354.0136719
2481,2512,94,0.1631944,7785.0175781
2482,2513,2,0.0034722,125.2946014
2483,2514,1,0.0017361,88.6597214
2484,2515,14,0.0243056,1242.8251953
2485,2516,1,0.0017361,88.8269653
2486,2517,92,0.1597222,5459.2207031
2487,2518,74,0.1284722,6080.7514648
2488,2519,117,0.2031250,36417.5976563
2489,2520,110,0.1909722,9678.6591797
2490,2521,7,0.0121528,485.7698059
2491,2522,197,0.3420139,14003.2666016
2492,2524,77,0.1336806,2705.7453613
2493,2526,328,0.5694444,21573.3222656
2494,2527,10,0.0173611,544.9468994
2495,2528,55,0.0954861,1347.1601563
2496,2529,338,0.5868056,14622.3476563
2497,2530,33,0.0572917,1561.8466797
2498,2531,106,0.1840278,2219.3903809
2499,2532,26,0.0451389,444.8110046
2500,2533,13,0.0225694,1230.9414063
2501,2534,274,0.4756944,15268.5507813
2502,2535,83,0.1440972,2349.8813477
2503,2536,1,0.0017361,138.9538422
2504,2537,42,0.0729167,5287.8652344
2505,2538,26,0.0451389,1741.1732178
2506,2539,21,0.0364583,2450.9060059
2507,2540,83,0.1440972,11038.6865234
2508,2541,81,0.1406250,10974.4628906
2509,2542,1,0.0017361,186.2782288
2510,2543,3,0.0052083,468.6012573
2511,2544,10,0.0173611,1491.1550293
2512,2545,19,0.0329861,2645.3674316
2513,2546,14,0.0243056,283.6506653
2514,2547,2,0.0034722,34.0064812
2515,2548,19,0.0329861,327.9747620
2516,2549,74,0.1284722,1130.7473145
2517,2550,10,0.0173611,386.6754761
2518,2551,74,0.1284722,151.1737518
2519,2552,22,0.0381944,39.9169273
2520,2553,2,0.0034722,0.6980308
2521,2555,10,0.0173611,451.7053528
2522,2556,9,0.0156250,291.3337097
2523,2557,2,0.0034722,67.5864258
2524,2558,47,0.0815972,1241.8385010
2525,2559,1,0.0017361,14.6774731
2526,2560,25,0.0434028,394.3623962
2527,2561,67,0.1163194,402.8189087
2528,2562,19,0.0329861,317.9359131
2529,2563,36,0.0625000,325.4057922
2530,2564,47,0.0815972,1034.6030273
2531,2565,33,0.0572917,756.7240601
2532,2566,48,0.0833333,1075.3621826
2533,2567,114,0.1979167,1905.3895264
2534,2568,9,0.0156250,111.7340240
2535,2569,1,0.0017361,17.0185814
2536,2570,5,0.0086806,84.9548874
2537,2571,253,0.4392361,5.5428238
2538,2572,303,0.5260417,6.7612638
2539,2573,360,0.6250000,9.6278248
2540,2574,462,0.8020833,12.6137638
2541,2575,351,0.6093750,19.2805748
2542,2576,265,0.4600694,14.2408342
2543,2577,219,0.3802083,12.0878048
2544,2578,318,0.5520833,8.7526560
2545,2579,373,0.6475694,20.6339836
2546,2580,2359,4.0954862,99.5030518
2547,2581,414,0.7187500,23.4994926
2548,2582,339,0.5885417,19.3587532
2549,2583,399,0.6927083,11.9409113
2550,2584,287,0.4982639,8.5104542
2551,2585,203,0.3524306,6.1481428
2552,2586,223,0.3871528,13.0213861
2553,2587,1575,2.7343750,49.5086021
2554,2588,232,0.4027778,7.1405172
2555,2589,193,0.3350694,11.4347620
2556,2590,217,0.3767361,12.8845139
2557,2591,237,0.4114583,14.3203011
2558,2592,664,1.1527778,39.9842224
2559,2593,669,1.1614584,21.4870834
2560,2594,198,0.3437500,12.1854486
2561,2595,764,1.3263888,47.5040817
2562,2596,198,0.3437500,6.4313555
2563,2597,357,0.6197917,12.2771463
2564,2598,292,0.5069444,58.0982590
2565,2599,851,1.4774306,54.4044838
2566,2600,1977,3.4322917,130.1781006
2567,2601,165,0.2864583,22.0020981
2568,2602,223,0.3871528,11.2054701
2569,2603,581,1.0086806,40.6423416
2570,2604,287,0.4982639,35.1265106
2571,2605,193,0.3350694,24.8632393
2572,2606,191,0.3315972,24.3235588
2573,2607,175,0.3038194,22.7527523
2574,2608,3057,5.3072915,887.9759521
2575,2609,583,1.0121528,84.3374557
2576,2610,251,0.4357639,34.2527466
2577,2611,825,1.4322916,551.0909424
2578,2612,2121,3.6822917,1496.5784912
2579,2613,862,1.4965278,127.7700424
2580,2614,56,0.0972222,6.3504066
2581,2615,109,0.1892361,14.2227058
2582,2616,65,0.1128472,7.8590212
2583,2617,270,0.4687500,34.8074608
2584,2618,11,0.0190972,0.8799936
2585,2620,8,0.0138889,0.7415723
2586,2621,159,0.2760417,20.4489403
2587,2622,267,0.4635417,34.0359039
2588,2623,64,0.1111111,5.9622841
2589,2624,313,0.5434028,33.8093147
2590,2625,113,0.1961806,13.7194042
2591,2626,200,0.3472222,23.8234825
2592,2627,1044,1.8125000,35.1833191
2593,2628,515,0.8940972,15.5682306
2594,2629,49,0.0850694,0.8679622
2595,2630,199,0.3454861,6.2223372
2596,2631,200,0.3472222,5.4920578
2597,2632,689,1.1961806,18.0694771
2598,2633,59,0.1024306,1.2434998
2599,2634,33,0.0572917,0.4230050
2600,2635,116,0.2013889,3.2003286
2601,2636,433,0.7517361,11.9455423
2602,2637,123,0.2135417,3.0662286
2603,2638,709,1.2309028,17.8967724
2604,2639,476,0.8263889,12.0565310
2605,2640,182,0.3159722,2.6240549
2606,2641,50,0.0868056,0.8679510
2607,2642,249,0.4322917,6.3482227
2608,2643,8,0.0138889,0.1624352
2609,2644,160,0.2777778,3.9239018
2610,2645,856,1.4861112,20.6425648
2611,2646,871,1.5121528,27.7570114
2612,2647,2569,4.4600697,58.0489197
2613,2648,19,0.0329861,0.1944681
2614,2649,3044,5.2847223,63.1900330
2615,2650,3066,5.3229165,56.6162758
2616,2651,80,0.1388889,3.7178297
2617,2652,95,0.1649306,4.3377242
2618,2653,206,0.3576389,10.0333071
2619,2654,778,1.3506944,40.4643211
2620,2655,265,0.4600694,13.8202066
2621,2656,361,0.6267361,19.5653057
2622,2657,79,0.1371528,4.5661969
2623,2658,99,0.1718750,5.9277086
2624,2659,241,0.4184028,14.5786400
2625,2660,66,0.1145833,4.0652409
2626,2661,35,0.0607639,2.0993412
2627,2662,11,0.0190972,0.6886256
2628,2663,315,0.5468750,19.8598499
2629,2664,24,0.0416667,1.5591145
2630,2665,430,0.7465278,28.0062771
2631,2666,17,0.0295139,0.9161091
2632,2667,12,0.0208333,0.6272120
2633,2668,447,0.7760417,26.4300632
2634,2669,332,0.5763889,58.6164665
2635,2670,75,0.1302083,5.5315652
2636,2671,633,1.0989584,88.6271973
2637,2672,392,0.6805556,47.4782982
2638,2673,192,0.3333333,23.7883873
2639,2674,344,0.5972222,173.5165100
2640,2675,927,1.6093750,479.9302368
2641,2676,304,0.5277778,131.3513031
2642,2677,609,1.0572916,281.4462280
2643,2678,2310,4.0104165,1017.3294678
2644,2679,786,1.3645834,411.3030090
2645,2680,865,1.5017362,401.2094421
2646,2681,1057,1.8350694,516.1813965
2647,2682,507,0.8802083,232.8031769
2648,2683,211,0.3663194,29.6684399
2649,2684,212,0.3680556,122.5452728
2650,2685,274,0.4756944,39.8784866
2651,2686,1101,1.9114584,283.9430237
2652,2687,184,0.3194444,29.1883430
2653,2688,277,0.4809028,41.3435135
2654,2689,480,0.8333333,225.3788300
2655,2690,1039,1.8038194,590.7584839
2656,2691,4173,7.2447915,929.9393311
2657,2692,955,1.6579862,141.2426453
2658,2693,317,0.5503472,196.7843933
2659,2694,168,0.2916667,101.7057495
2660,2695,534,0.9270833,342.6505127
2661,2696,1319,2.2899306,853.4214478
2662,2697,2640,4.5833335,1818.7087402
2663,2698,428,0.7430556,278.2345276
2664,2699,259,0.4496528,54.7398148
2665,2700,2832,4.9166665,552.4602661
2666,2701,14051,24.3940964,1304.2213135
2667,2702,161,0.2795139,93.2920380
2668,2703,246,0.4270833,65.3062439
2669,2704,145,0.2517361,38.5157166
2670,2705,713,1.2378472,196.7895660
2671,2706,221,0.3836806,83.0440369
2672,2707,372,0.6458333,102.2551041
2673,2708,17,0.0295139,2.6113613
2674,2709,753,1.3072916,141.2494049
2675,2710,223,0.3871528,49.5959358
2676,2711,37,0.0642361,5.5261855
2677,2712,87,0.1510417,16.1885586
2678,2713,338,0.5868056,79.5394821
2679,2714,12,0.0208333,3.0051284
2680,2716,122,0.2118056,28.6395493
2681,2718,22,0.0381944,5.4463744
2682,2719,39,0.0677083,24.0460815
2683,2720,544,0.9444444,331.0459290
2684,2721,137,0.2378472,84.6565094
2685,2722,17,0.0295139,6.2517982
2686,2723,296,0.5138889,175.4603424
2687,2724,66,0.1145833,35.2223015
2688,2725,189,0.3281250,122.4255981
2689,2726,299,0.5190972,170.2875519
2690,2728,405,0.7031250,211.6778412
2691,2729,795,1.3802084,430.9758606
2692,2730,51,0.0885417,22.3525219
2693,2731,2015,3.4982638,973.6953125
2694,2732,193,0.3350694,101.4390945
2695,2733,377,0.6545139,196.2290344
2696,2734,305,0.5295139,34.0112114
2697,2735,232,0.4027778,25.0016556
2698,2736,38,0.0659722,2.8115168
2699,2737,135,0.2343750,37.8574371
2700,2738,90,0.1562500,10.8628912
2701,2739,5,0.0086806,0.2407119
2702,2740,82,0.1423611,10.9691114
2703,2741,1,0.0017361,0.1496835
2704,2743,14,0.0243056,3.5653481
2705,2744,2,0.0034722,0.6960127
2706,2745,108,0.1875000,42.8052940
2707,2746,24,0.0416667,8.0800104
2708,2747,58,0.1006944,18.3456783
2709,2748,64,0.1111111,24.5549545
2710,2749,117,0.2031250,51.1910782
2711,2750,20,0.0347222,3.9247673
2712,2751,43,0.0746528,20.1053791
2713,2752,145,0.2517361,1212.1885986
2714,2753,127,0.2204861,98.4809265
2715,2754,152,0.2638889,118.4004669
2716,2755,471,0.8177083,365.7054138
2717,2756,313,0.5434028,222.5033112
2718,2757,214,0.3715278,168.2974091
2719,2758,208,0.3611111,168.8196869
2720,2759,129,0.2239583,100.6589737
2721,2760,853,1.4809028,855.8630371
2722,2761,317,0.5503472,309.2671814
2723,2762,143,0.2482639,112.0125122
2724,2763,1665,2.8906250,1121.8366699
2725,2764,133,0.2309028,117.0643921
2726,2765,133,0.2309028,158.5473938
2727,2766,302,0.5243056,411.3322754
2728,2767,127,0.2204861,79.1063614
2729,2768,3529,6.1267362,2398.0136719
2730,2769,226,0.3923611,294.8908386
2731,2770,282,0.4895833,187.3207550
2732,2771,629,1.0920138,779.0195313
2733,2772,713,1.2378472,464.5745544
2734,2773,172,0.2986111,156.2940063
2735,2774,451,0.7829861,286.7401733
2736,2775,195,0.3385417,138.3988800
2737,2776,191,0.3315972,118.6786728
2738,2777,135,0.2343750,95.5472031
2739,2778,287,0.4982639,213.2862701
2740,2779,122,0.2118056,89.4799728
2741,2780,629,1.0920138,434.3891602
2742,2781,2639,4.5815973,1675.6998291
2743,2782,709,1.2309028,873.9815674
2744,2783,306,0.5312500,455.8686218
2745,2784,400,0.6944444,604.6608276
2746,2785,163,0.2829861,65.1551971
2747,2786,334,0.5798611,194.1232605
2748,2787,965,1.6753472,637.4745483
2749,2788,2732,4.7430553,1102.5917969
2750,2789,113,0.1961806,99.7693634
2751,2790,126,0.2187500,72.1416321
2752,2791,3616,6.2777777,4720.5415039
2753,2792,823,1.4288194,1295.2667236
2754,2793,102,0.1770833,90.5120468
2755,2794,190,0.3298611,145.0553894
2756,2795,1914,3.3229167,2326.2546387
2757,2796,130,0.2256944,102.9851227
2758,2797,189,0.3281250,90.8403549
2759,2798,1487,2.5815973,1244.3801270
2760,2799,254,0.4409722,121.9203262
2761,2800,435,0.7552083,342.6728821
2762,2801,662,1.1493056,510.1552124
2763,2802,102,0.1770833,79.7386398
2764,2803,176,0.3055556,137.5899963
2765,2804,140,0.2430556,110.4832382
2766,2805,1333,2.3142362,1049.4494629
2767,2806,1125,1.9531250,878.5277100
2768,2807,7586,13.1701393,1549.9781494
2769,2808,2134,3.7048612,465.1336365
2770,2809,599,1.0399306,119.3746796
2771,2810,125,0.2170139,101.2744446
2772,2811,1320,2.2916667,430.8493652
2773,2812,112,0.1944444,90.4543152
2774,2813,1237,2.1475694,959.0394287
2775,2814,416,0.7222222,88.2548904
2776,2815,107,0.1857639,46.1850548
2777,2816,307,0.5329861,104.0118866
2778,2817,365,0.6336806,315.8330688
2779,2818,502,0.8715278,569.6868896
2780,2819,1231,2.1371527,415.7938843
2781,2820,98,0.1701389,111.7316055
2782,2821,257,0.4461806,87.3446121
2783,2822,203,0.3524306,71.5706253
2784,2823,130,0.2256944,44.6095734
2785,2824,346,0.6006944,120.0047607
2786,2825,100,0.1736111,35.2805595
2787,2826,147,0.2552083,171.2292786
2788,2827,135,0.2343750,46.3570213
2789,2828,198,0.3437500,229.6031952
2790,2829,206,0.3576389,226.3129120
2791,2830,156,0.2708333,65.9437408
2792,2831,129,0.2239583,151.7051544
2793,2832,449,0.7795139,520.2664185
2794,2833,324,0.5625000,321.8606262
2795,2834,103,0.1788194,101.4949265
2796,2835,120,0.2083333,142.5028534
2797,2836,178,0.3090278,209.4162903
2798,2837,184,0.3194444,222.3477325
2799,2838,222,0.3854167,222.7212372
2800,2839,100,0.1736111,121.1072693
2801,2840,339,0.5885417,412.4825745
2802,2841,617,1.0711806,1739.2449951
2803,2842,195,0.3385417,198.5671234
2804,2843,94,0.1631944,372.9586792
2805,2844,209,0.3628472,254.5919647
2806,2845,716,1.2430556,752.9843750
2807,2846,214,0.3715278,687.0125122
2808,2847,474,0.8229167,578.9306641
2809,2848,181,0.3142361,184.9919128
2810,2849,100,0.1736111,124.2015839
2811,2850,1516,2.6319444,1687.6568604
2812,2851,127,0.2204861,158.2810822
2813,2852,919,1.5954862,1597.8040771
2814,2853,113,0.1961806,467.8807983
2815,2854,155,0.2690972,644.1622314
2816,2855,87,0.1510417,374.8915710
2817,2856,123,0.2135417,127.8556519
2818,2857,191,0.3315972,241.8912506
2819,2858,97,0.1684028,101.6903305
2820,2859,832,1.4444444,1735.6368408
2821,2860,93,0.1614583,410.9712219
2822,2861,982,1.7048612,904.1497803
2823,2862,86,0.1493056,379.3308716
2824,2863,721,1.2517362,28825.4062500
2825,2864,235,0.4079861,955.8099976
2826,2865,332,0.5763889,354.6004333
2827,2866,786,1.3645834,1024.5592041
2828,2867,358,0.6215278,384.8459473
2829,2868,2431,4.2204862,2755.1391602
2830,2869,382,0.6631944,350.2932739
2831,2870,332,0.5763889,336.7319641
2832,2871,505,0.8767361,2274.7863770
2833,2872,245,0.4253472,227.4251404
2834,2873,285,0.4947917,474.1787415
2835,2874,223,0.3871528,342.1196594
2836,2875,118,0.2048611,539.3294067
2837,2876,1837,3.1892362,1475.7725830
2838,2877,1287,2.2343750,1058.5847168
2839,2878,1829,3.1753473,1484.4252930
2840,2879,396,0.6875000,26420.7304688
2841,2880,313,0.5434028,525.2152100
2842,2881,109,0.1892361,503.6668396
2843,2882,116,0.2013889,193.0068359
2844,2883,806,1.3993056,653.6487427
2845,2884,1017,1.7656250,833.5078125
2846,2885,108,0.1875000,181.2820740
2847,2886,85,0.1475694,142.8588104
2848,2887,154,0.2673611,617.1763306
2849,2888,129,0.2239583,602.3596802
2850,2889,829,1.4392362,3684.0139160
2851,2890,1476,2.5625000,1104.9448242
2852,2891,80,0.1388889,373.5947571
2853,2892,141,0.2447917,623.8124390
2854,2893,212,0.3680556,942.8167114
2855,2894,122,0.2118056,549.0431519
2856,2895,71,0.1232639,294.8361816
2857,2896,116,0.2013889,99.6682205
2858,2897,235,0.4079861,49.4053192
2859,2898,188,0.3263889,40.0411530
2860,2899,181,0.3142361,82.2501068
2861,2900,249,0.4322917,104.8036118
2862,2901,117,0.2031250,50.2587166
2863,2902,588,1.0208334,717.5935059
2864,2903,274,0.4756944,372.4282837
2865,2904,29,0.0503472,38.6705933
2866,2905,72,0.1250000,107.1861496
2867,2906,463,0.8038194,625.1846924
2868,2907,22,0.0381944,8.0389452
2869,2908,498,0.8645833,270.1237793
2870,2909,1108,1.9236112,613.0109863
2871,2910,117,0.2031250,57.2928085
2872,2911,246,0.4270833,139.6557617
2873,2912,224,0.3888889,128.8749084
2874,2913,64,0.1111111,31.1925793
2875,2914,3,0.0052083,0.7821423
2876,2915,273,0.4739583,147.1046906
2877,2916,145,0.2517361,73.6189423
2878,2917,76,0.1319444,57.6102028
2879,2918,58,0.1006944,56.2082825
2880,2919,52,0.0902778,37.3262978
2881,2920,25,0.0434028,14.1143341
2882,2921,22,0.0381944,15.5803890
2883,2922,205,0.3559028,145.5613098
2884,2923,206,0.3576389,116.2168274
2885,2924,14,0.0243056,5.9146628
2886,2925,12,0.0208333,6.4866743
2887,2926,514,0.8923611,397.0515137
2888,2927,742,1.2881944,901.7429810
2889,2928,303,0.5260417,398.1080933
2890,2929,28,0.0486111,35.4461861
2891,2930,96,0.1666667,119.6870193
2892,2931,111,0.1927083,81.4830933
2893,2932,170,0.2951389,120.9984818
2894,2933,20,0.0347222,13.7216568
2895,2934,33,0.0572917,23.2963428
2896,2935,429,0.7447917,299.0067749
2897,2936,296,0.5138889,126.2976608
2898,2938,7,0.0121528,2.3898373
2899,2939,131,0.2274306,44.2931328
2900,2940,135,0.2343750,42.1807556
2901,2941,199,0.3454861,7138.4296875
2902,2942,127,0.2204861,100.1979599
2903,2943,459,0.7968750,358.0223083
2904,2944,323,0.5607639,275.8085632
2905,2945,4,0.0069444,3.5673711
2906,2946,113,0.1961806,74.3946152
2907,2947,210,0.3645833,186.0020447
2908,2948,140,0.2430556,124.6866837
2909,2949,18,0.0312500,13.4879751
2910,2950,13,0.0225694,9.3976498
2911,2951,15,0.0260417,11.6204014
2912,2952,105,0.1822917,80.0842896
2913,2953,531,0.9218750,424.1512146
2914,2954,112,0.1944444,86.1923370
2915,2955,400,0.6944444,319.8948364
2916,2956,3,0.0052083,2.4321613
2917,2957,31,0.0538194,25.1558838
2918,2958,269,0.4670139,222.9553986
2919,2959,246,0.4270833,275.4262695
2920,2960,69,0.1197917,71.3179321
2921,2961,174,0.3020833,186.5056305
2922,2962,159,0.2760417,184.4966888
2923,2963,140,0.2430556,167.2453766
2924,2964,9,0.0156250,10.8740606
2925,2965,72,0.1250000,86.1984863
2926,2966,2,0.0034722,1.9052799
2927,2967,117,0.2031250,133.4958649
2928,2968,173,0.3003472,677.7692871
2929,2969,84,0.1458333,318.4855347
2930,2970,116,0.2013889,539.5327148
2931,2972,115,0.1996528,468.2994690
2932,2973,15,0.0260417,60.2433167
2933,2974,49,0.0850694,198.2003479
2934,2975,136,0.2361111,579.1840820
2935,2976,53,0.0920139,234.4252472
2936,2978,228,0.3958333,1021.2558594
2937,2979,215,0.3732639,955.1499023
2938,2980,58,0.1006944,141215.0000000
2939,2982,109,0.1892361,467.8228149
2940,2983,71,0.1232639,334.4774475
2941,2984,220,0.3819444,1024.5494385
2942,2985,193,0.3350694,1519.6638184
2943,2986,84,0.1458333,375.7127380
2944,2987,97,0.1684028,432.5092468
2945,2988,22,0.0381944,95.3596802
2946,2989,38,0.0659722,166.4903259
2947,2990,168,0.2916667,727.1306152
2948,2991,33,0.0572917,55.3422203
2949,2992,15,0.0260417,25.1933708
2950,2993,99,0.1718750,165.1347351
2951,2994,96,0.1666667,157.3798218
2952,2995,65,0.1128472,105.8500137
2953,2996,38,0.0659722,60.7782135
2954,2997,70,0.1215278,108.4848709
2955,2998,134,0.2326389,135.2966156
2956,2999,44,0.0763889,42.8494759
2957,3000,38,0.0659722,34.7071838
2958,3001,3,0.0052083,2.5961957
2959,3002,30,0.0520833,28.2488842
2960,3003,128,0.2222222,116.0996628
2961,3004,7,0.0121528,5.8600869
2962,3005,48,0.0833333,38.6824150
2963,3006,77,0.1336806,73.2001419
2964,3007,76,0.1319444,72.1873398
2965,3008,29,0.0503472,23.5165043
2966,3009,14,0.0243056,13.0064564
2967,3010,101,0.1753472,87.2386551
2968,3011,132,0.2291667,128.9336395
2969,3012,20,0.0347222,15.6773911
2970,3013,1,0.0017361,0.2114371
2971,3015,266,0.4618056,50.7773476
2972,3016,4,0.0069444,0.5809852
2973,3017,325,0.5642361,64.7496872
2974,3018,57,0.0989583,11.3634367
2975,3019,628,1.0902778,175.2053528
2976,3020,185,0.3211806,62.9368477
2977,3021,171,0.2968750,57.1208496
2978,3022,67,0.1163194,22.9756527
2979,3023,31,0.0538194,10.4548359
2980,3024,5,0.0086806,1.7143422
2981,3025,168,0.2916667,57.8925056
2982,3026,11,0.0190972,3.8111176
2983,3027,132,0.2291667,125.1657791
2984,3028,84,0.1458333,97.0002594
2985,3029,271,0.4704861,326.9692383
2986,3030,33,0.0572917,40.6590042
2987,3031,41,0.0711806,50.5079803
2988,3032,9,0.0156250,9.8719320
2989,3033,40,0.0694444,48.8670082
